Tỉnh/Thành phố,Tên trạm,Tổng lượng mưa,Thời gian cập nhập
Tuyên Quang,Mỹ Lâm,0.0,2026-01-24 19:18:00
Tuyên Quang,Ngam La 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Ngam La 2,2.0,2026-01-24 19:18:00
Tuyên Quang,Ngọc Long,0.0,2026-01-24 19:18:00
Tuyên Quang,Ngọc Long PCTT,0.0,2026-01-24 19:18:00
Tuyên Quang,Nhữ Hán,0.2,2026-01-24 19:18:00
Tuyên Quang,Ninh Lai,0.6,2026-01-24 19:18:00
Tuyên Quang,Nà Chì,0.0,2026-01-24 19:18:00
Tuyên Quang,Nàng Đôn,0.0,2026-01-24 19:18:00
Tuyên Quang,Nấm Dẩn 2,0.0,2026-01-24 19:18:00
Tuyên Quang,Nậm Ban,0.0,2026-01-24 19:18:00
Tuyên Quang,Nậm Ban 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Nậm Ban 2,0.0,2026-01-24 19:18:00
Tuyên Quang,Nậm Dịch,0.0,2026-01-24 19:18:00
Tuyên Quang,Nậm Khòa,0.0,2026-01-24 19:18:00
Tuyên Quang,Nậm Ty,0.2,2026-01-24 19:18:00
Tuyên Quang,Phù Lưu,0.4,2026-01-24 19:18:00
Tuyên Quang,Phú Bình,0.0,2026-01-24 19:18:00
Tuyên Quang,Phú Nam 1,0.2,2026-01-24 19:18:00
Tuyên Quang,Phú Nam 2,0.0,2026-01-24 19:18:00
Tuyên Quang,Phúc Ninh,0.4,2026-01-24 19:18:00
Tuyên Quang,Phúc Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,Phúc Yên,0.4,2026-01-24 19:18:00
Tuyên Quang,Phương Độ,0.0,2026-01-24 19:18:00
Tuyên Quang,Quyết Tiến,1.0,2026-01-24 19:18:00
Tuyên Quang,Quản Bạ,0.6,2026-01-24 19:18:00
Tuyên Quang,Quảng Nguyên,0.0,2026-01-24 19:18:00
Tuyên Quang,Quảng Ngần,0.0,2026-01-24 19:18:00
Tuyên Quang,Sinh Long,0.2,2026-01-24 19:18:00
Tuyên Quang,Sơn Nam,0.6,2026-01-24 19:18:00
Tuyên Quang,Sơn Phú,0.0,2026-01-24 19:18:00
Tuyên Quang,Tam Đa,1.6,2026-01-24 19:18:00
Tuyên Quang,Thanh Thủy,0.0,2026-01-24 19:18:00
Tuyên Quang,Thanh Tương,0.0,2026-01-24 19:18:00
Tuyên Quang,Thanh Đức,0.6,2026-01-24 19:18:00
Tuyên Quang,Thiện Kế,0.4,2026-01-24 19:18:00
Tuyên Quang,Thu Tà,0.6,2026-01-24 19:18:00
Tuyên Quang,Thuận Hòa,0.0,2026-01-24 19:18:00
Tuyên Quang,Thuận Hòa PCTT,0.0,2026-01-24 19:18:00
Tuyên Quang,Thàng Tín,0.2,2026-01-24 19:18:00
Tuyên Quang,Thành Long,0.0,2026-01-24 19:18:00
Tuyên Quang,Thái An,0.0,2026-01-24 19:18:00
Tuyên Quang,Thái Hòa,0.2,2026-01-24 19:18:00
Tuyên Quang,Thượng Giáp,0.0,2026-01-24 19:18:00
Tuyên Quang,Thượng Lâm,0.2,2026-01-24 19:18:00
Tuyên Quang,Thượng Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,Thượng Sơn 1,0.4,2026-01-24 19:18:00
Tuyên Quang,Thượng Sơn 2,0.0,2026-01-24 19:18:00
Tuyên Quang,Thượng Ấm,0.0,2026-01-24 19:18:00
Tuyên Quang,Thị trấn Cốc Pài,0.0,2026-01-24 19:18:00
Tuyên Quang,Tiên Nguyên,0.0,2026-01-24 19:18:00
Tuyên Quang,Tiên Nguyên 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Tiên Nguyên 2,1.4,2026-01-24 19:18:00
Tuyên Quang,Tiến Bộ,0.0,2026-01-24 19:18:00
Tuyên Quang,Tri Phú,0.0,2026-01-24 19:18:00
Tuyên Quang,Trung Hà,0.2,2026-01-24 19:18:00
Tuyên Quang,Trung Minh,0.4,2026-01-24 19:18:00
Tuyên Quang,Trung Thành,0.0,2026-01-24 19:18:00
Tuyên Quang,Tân Lập 1,0.4,2026-01-24 19:18:00
Tuyên Quang,Tân Lập 2,0.4,2026-01-24 19:18:00
Tuyên Quang,Tân Nam 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Tân Nam 2,0.2,2026-01-24 19:18:00
Tuyên Quang,Tân Thanh,0.6,2026-01-24 19:18:00
Tuyên Quang,Tân Tiến,0.0,2026-01-24 19:18:00
Tuyên Quang,Tân Trào,0.0,2026-01-24 19:18:00
Tuyên Quang,Tân Trịnh,0.2,2026-01-24 19:18:00
Tuyên Quang,Tùng Bá 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Tùng Bá 2,0.2,2026-01-24 19:18:00
Tuyên Quang,Túng Sán,0.0,2026-01-24 19:18:00
Tuyên Quang,Việt Lâm,0.0,2026-01-24 19:18:00
Tuyên Quang,Việt Vinh,0.0,2026-01-24 19:18:00
Tuyên Quang,Văn phòng BCH PCTT,0.2,2026-01-24 19:18:00
Tuyên Quang,Vĩ Thượng,0.2,2026-01-24 19:18:00
Tuyên Quang,Vĩnh Phúc,0.2,2026-01-24 19:18:00
Tuyên Quang,Xuân Giang 1,0.4,2026-01-24 19:18:00
Tuyên Quang,Xuân Lập,0.2,2026-01-24 19:18:00
Tuyên Quang,Xuân Lập PCTT,0.2,2026-01-24 19:18:00
Tuyên Quang,Xuân Minh 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Xuân Minh 2,0.2,2026-01-24 19:18:00
Tuyên Quang,Xín Chải,0.8,2026-01-24 19:18:00
Tuyên Quang,Yên Bình,0.0,2026-01-24 19:18:00
Tuyên Quang,Yên Cường,0.0,2026-01-24 19:18:00
Tuyên Quang,Yên Hoa,0.0,2026-01-24 19:18:00
Tuyên Quang,Yên Lâm,0.6,2026-01-24 19:18:00
Tuyên Quang,Yên Minh 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Yên Nguyên,0.2,2026-01-24 19:18:00
Tuyên Quang,Yên Phong,0.0,2026-01-24 19:18:00
Tuyên Quang,Yên Phú,0.0,2026-01-24 19:18:00
Tuyên Quang,Yên Thuận,0.4,2026-01-24 19:18:00
Tuyên Quang,Yên Định,0.0,2026-01-24 19:18:00
Tuyên Quang,phường An Tường,0.0,2026-01-24 19:18:00
Tuyên Quang,phường Hà Giang 1,0.0,2026-01-24 19:18:00
Tuyên Quang,phường Minh Xuân,0.0,2026-01-24 19:18:00
Tuyên Quang,phường Mỹ Lâm,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bình An,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bình Ca,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bình Xa,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bạch Ngọc,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bạch Xa,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bản Máy,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bắc Mê,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Bắc Quang,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Cao Bồ,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Côn Lôn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Du Già,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Giáp Trung,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Hàm Yên,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Hòa An,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Hùng Lợi,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Hùng Đức,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Hồ Thầu,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Hồng Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Hồng Thái,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Khuôn Lùng,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Kiên Đài,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Kiến Thiết,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Lao Chải,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Linh Hồ,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Lâm Bình,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Lùng Tám,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Minh Ngọc,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Minh Quang,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Minh Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Mèo Vạc,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Mậu Duệ,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Ngọc Long,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Ngọc Đường,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Nhữ Khê,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Nà Hang,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Nấm Dẩn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Nậm Dịch,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Phù Lưu,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Phú Lương,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Pà Vầy Sủ,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Pờ Ly Ngài,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Quang Bình,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Quản Bạ,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Quảng Nguyên,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Sơn Dương,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Sơn Thủy,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thanh Thủy,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thuận Hòa,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thàng Tín,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thái Bình,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thái Hòa,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thái Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thông Nguyên,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thượng Lâm,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thượng Nông,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Thượng Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tiên Nguyên,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tiên Yên,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tri Phú,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Trung Hà,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Trung Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Trung Thịnh,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Trường Sinh,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tát Ngà,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tân An,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tân Mỹ,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tân Quang,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tân Thanh,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tân Tiến,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tân Trào,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tân Trịnh,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Tùng Bá,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Việt Lâm,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Xuân Giang,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Xuân Vân,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Xín Mần,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Cường,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Hoa,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Lập,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Minh,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Nguyên,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Phú,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Sơn,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Yên Thành,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Đông Thọ,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Đường Hồng,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Đường Thượng,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Đồng Tâm,0.0,2026-01-24 19:18:00
Tuyên Quang,xã Đồng Yên,0.0,2026-01-24 19:18:00
Tuyên Quang,Đà Vị,0.0,2026-01-24 19:18:00
Tuyên Quang,Đông Hà 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Đông Hà 2,0.4,2026-01-24 19:18:00
Tuyên Quang,Đông Lợi,2.4,2026-01-24 19:18:00
Tuyên Quang,Đạo Viện 1,0.0,2026-01-24 19:18:00
Tuyên Quang,Đồng Quý,0.8,2026-01-24 19:18:00
Tuyên Quang,Đồng Tâm,0.0,2026-01-24 19:18:00
Tuyên Quang,Đội Bình,0.0,2026-01-24 19:18:00
Lào Cai,A Lù,0.8,2026-01-24 19:18:00
Lào Cai,A Lù PCTT,0.6,2026-01-24 19:18:00
Lào Cai,A Mú Sung,0.0,2026-01-24 19:18:00
Lào Cai,A Mú Sung PCTT,0.0,2026-01-24 19:18:00
Lào Cai,An Bình,0.0,2026-01-24 19:18:00
Lào Cai,An Lương,0.0,2026-01-24 19:18:00
Lào Cai,An Lương 1,0.0,2026-01-24 19:18:00
Lào Cai,An Lương 2,0.0,2026-01-24 19:18:00
Lào Cai,An Lạc,0.2,2026-01-24 19:18:00
Lào Cai,An Phú,1.2,2026-01-24 19:18:00
Lào Cai,Ba Khe,0.0,2026-01-24 19:18:00
Lào Cai,Bát Xát,0.0,2026-01-24 19:18:00
Lào Cai,Bạch Hà,0.2,2026-01-24 19:18:00
Lào Cai,Bản Cái,0.2,2026-01-24 19:18:00
Lào Cai,Bản Công,0.2,2026-01-24 19:18:00
Lào Cai,Bản Cầm,0.0,2026-01-24 19:18:00
Lào Cai,Bản Hồ,0.0,2026-01-24 19:18:00
Lào Cai,Bản Hồ 1,0.0,2026-01-24 19:18:00
Lào Cai,Bản Khoang,1.2,2026-01-24 19:18:00
Lào Cai,Bản Liền,0.0,2026-01-24 19:18:00
Lào Cai,Bản Lầu,0.0,2026-01-24 19:18:00
Lào Cai,Bản Mế,0.0,2026-01-24 19:18:00
Lào Cai,Bản Xen,0.0,2026-01-24 19:18:00
Lào Cai,Bảo Hà 1,0.0,2026-01-24 19:18:00
Lào Cai,Bảo Hà 2,0.0,2026-01-24 19:18:00
Lào Cai,Bảo Nhai 1,0.0,2026-01-24 19:18:00
Lào Cai,Bảo Ái 1,1.0,2026-01-24 19:18:00
Lào Cai,Cam Cọn,0.0,2026-01-24 19:18:00
Lào Cai,Cam Đường,0.0,2026-01-24 19:18:00
Lào Cai,Cao Phạ 1,0.2,2026-01-24 19:18:00
Lào Cai,Cao Phạ 2,0.4,2026-01-24 19:18:00
Lào Cai,Cao Phạ 3,0.2,2026-01-24 19:18:00
Lào Cai,Cao Sơn,1.4,2026-01-24 19:18:00
Lào Cai,Cao Sơn PCTT,1.8,2026-01-24 19:18:00
Lào Cai,Chi cục thủy lợi,0.8,2026-01-24 19:18:00
Lào Cai,Châu Quế Thượng,0.0,2026-01-24 19:18:00
Lào Cai,Chấn Thịnh,0.0,2026-01-24 19:18:00
Lào Cai,Chấn Thịnh PCTT,0.2,2026-01-24 19:18:00
Lào Cai,Chế Cu Nha,0.0,2026-01-24 19:18:00
Lào Cai,Chế Tạo,0.0,2026-01-24 19:18:00
Lào Cai,Chế Tạo 1,0.0,2026-01-24 19:18:00
Lào Cai,Cảm Nhân,0.0,2026-01-24 19:18:00
Lào Cai,Cốc Ly,0.0,2026-01-24 19:18:00
Lào Cai,Cốc Lầu,0.0,2026-01-24 19:18:00
Lào Cai,Cốc Mỳ 1,0.0,2026-01-24 19:18:00
Lào Cai,Cốc Mỳ 2,0.0,2026-01-24 19:18:00
Lào Cai,Cổ Phúc,0.6,2026-01-24 19:18:00
Lào Cai,Dương Quỳ,0.0,2026-01-24 19:18:00
Lào Cai,Dế Xu Phình,0.0,2026-01-24 19:18:00
Lào Cai,Gia Hội,0.2,2026-01-24 19:18:00
Lào Cai,Gia Hội PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Gia Phú,0.0,2026-01-24 19:18:00
Lào Cai,Gia Phú 1,0.0,2026-01-24 19:18:00
Lào Cai,Hoàng Liên,0.2,2026-01-24 19:18:00
Lào Cai,Hoàng Thu Phố,2.2,2026-01-24 19:18:00
Lào Cai,Huổi Sản,0.0,2026-01-24 19:18:00
Lào Cai,Hòa Cuông,0.6,2026-01-24 19:18:00
Lào Cai,Hòa Mạc,0.2,2026-01-24 19:18:00
Lào Cai,Hòa Mạc PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Hưng Khánh 1,0.6,2026-01-24 19:18:00
Lào Cai,Hưng Khánh 2,1.6,2026-01-24 19:18:00
Lào Cai,Hưng Thịnh,0.4,2026-01-24 19:18:00
Lào Cai,Hồ Bốn,0.0,2026-01-24 19:18:00
Lào Cai,Hồ Đập Mỏ tuyển Đồng Sin Quyền,0.0,2026-01-24 19:18:00
Lào Cai,Hồng Ca,0.0,2026-01-24 19:18:00
Lào Cai,Hồng Ca 1,0.4,2026-01-24 19:18:00
Lào Cai,Hồng Ca 2,0.0,2026-01-24 19:18:00
Lào Cai,Khai trường Mỏ tuyển Đồng Sin Quyền,0.0,2026-01-24 19:18:00
Lào Cai,Khao Mang,0.0,2026-01-24 19:18:00
Lào Cai,Khao Mang PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Khau Phạ,0.0,2026-01-24 19:18:00
Lào Cai,Khánh Hoà 1,0.4,2026-01-24 19:18:00
Lào Cai,Khánh Hòa 2,0.0,2026-01-24 19:18:00
Lào Cai,Khánh Thiện,0.6,2026-01-24 19:18:00
Lào Cai,Kim Nọi 1,0.0,2026-01-24 19:18:00
Lào Cai,Kim Sơn,0.0,2026-01-24 19:18:00
Lào Cai,Kim Sơn PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Kiên Lao,0.0,2026-01-24 19:18:00
Lào Cai,Kiên Thành,0.4,2026-01-24 19:18:00
Lào Cai,La Pan Tẩn,0.6,2026-01-24 19:18:00
Lào Cai,La Pán Tẩn,0.0,2026-01-24 19:18:00
Lào Cai,Lao Chải,0.0,2026-01-24 19:18:00
Lào Cai,Lao Chải 1,0.0,2026-01-24 19:18:00
Lào Cai,Lao Chải 2,0.0,2026-01-24 19:18:00
Lào Cai,Liễu Đô,0.2,2026-01-24 19:18:00
Lào Cai,Long Khánh,0.0,2026-01-24 19:18:00
Lào Cai,Long Phúc,0.0,2026-01-24 19:18:00
Lào Cai,Làng Cang,0.0,2026-01-24 19:18:00
Lào Cai,Làng Nhì,1.0,2026-01-24 19:18:00
Lào Cai,Lâm Giang,0.0,2026-01-24 19:18:00
Lào Cai,Lâm Thượng,0.4,2026-01-24 19:18:00
Lào Cai,Lâm Thượng PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Lùng Cải,0.0,2026-01-24 19:18:00
Lào Cai,Lùng Phình,0.4,2026-01-24 19:18:00
Lào Cai,Lùng Phình PCTT,0.8,2026-01-24 19:18:00
Lào Cai,Lùng Vai,0.8,2026-01-24 19:18:00
Lào Cai,Lũng Hà,0.4,2026-01-24 19:18:00
Lào Cai,Lương Sơn,0.0,2026-01-24 19:18:00
Lào Cai,Lương Sơn PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Lương Thịnh,0.0,2026-01-24 19:18:00
Lào Cai,Minh Bảo,0.4,2026-01-24 19:18:00
Lào Cai,Minh Chuẩn,0.6,2026-01-24 19:18:00
Lào Cai,Minh Quán,0.2,2026-01-24 19:18:00
Lào Cai,Minh Tiến,0.2,2026-01-24 19:18:00
Lào Cai,Minh Tân,0.0,2026-01-24 19:18:00
Lào Cai,Mù Cang Chải,0.0,2026-01-24 19:18:00
Lào Cai,Mù Cang Chải PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Mường Hoa,0.4,2026-01-24 19:18:00
Lào Cai,Mường Hum,0.0,2026-01-24 19:18:00
Lào Cai,Mường Khương,0.0,2026-01-24 19:18:00
Lào Cai,Mường Lai,0.2,2026-01-24 19:18:00
Lào Cai,Mường Vi,0.0,2026-01-24 19:18:00
Lào Cai,Mậu A,0.2,2026-01-24 19:18:00
Lào Cai,Mậu Đông,0.0,2026-01-24 19:18:00
Lào Cai,Mỏ Vàng,0.0,2026-01-24 19:18:00
Lào Cai,Mỏ Vàng 1,0.0,2026-01-24 19:18:00
Lào Cai,Mồ Dề 1,0.0,2026-01-24 19:18:00
Lào Cai,Mồ Dề 2,0.0,2026-01-24 19:18:00
Lào Cai,Nam Cường,0.0,2026-01-24 19:18:00
Lào Cai,Nam Cường PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Nghĩa An,0.0,2026-01-24 19:18:00
Lào Cai,Nghĩa Đô,0.0,2026-01-24 19:18:00
Lào Cai,Nghĩa Đô PCTT,0.4,2026-01-24 19:18:00
Lào Cai,Ngũ Chỉ Sơn,0.4,2026-01-24 19:18:00
Lào Cai,Ngọc Chấn,0.0,2026-01-24 19:18:00
Lào Cai,Nàn Sán,1.8,2026-01-24 19:18:00
Lào Cai,Nậm Búng 1,0.4,2026-01-24 19:18:00
Lào Cai,Nậm Búng 2,0.2,2026-01-24 19:18:00
Lào Cai,Nậm Chày,1.0,2026-01-24 19:18:00
Lào Cai,Nậm Chạc,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Chảy,0.4,2026-01-24 19:18:00
Lào Cai,Nậm Có,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Có 1,0.2,2026-01-24 19:18:00
Lào Cai,Nậm Có 2,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Khắt,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Lành 1,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Lành 2,0.2,2026-01-24 19:18:00
Lào Cai,Nậm Lúc 1,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Mòn,1.8,2026-01-24 19:18:00
Lào Cai,Nậm Mười 1,2.0,2026-01-24 19:18:00
Lào Cai,Nậm Mười 2,1.8,2026-01-24 19:18:00
Lào Cai,Nậm Xây,0.2,2026-01-24 19:18:00
Lào Cai,Nậm Xây 1,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Xé,0.2,2026-01-24 19:18:00
Lào Cai,Nậm Xé PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Nậm Đét,0.2,2026-01-24 19:18:00
Lào Cai,P.Yên Ninh,0.2,2026-01-24 19:18:00
Lào Cai,Pha Long,0.0,2026-01-24 19:18:00
Lào Cai,Phan Thanh,0.4,2026-01-24 19:18:00
Lào Cai,Phong Dụ Thượng,0.0,2026-01-24 19:18:00
Lào Cai,Phong Dụ Thượng 1,0.0,2026-01-24 19:18:00
Lào Cai,Phong Hải,0.0,2026-01-24 19:18:00
Lào Cai,Phong Hải PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Phong Niên,0.0,2026-01-24 19:18:00
Lào Cai,Phình Hồ,0.2,2026-01-24 19:18:00
Lào Cai,Phúc Lợi,0.2,2026-01-24 19:18:00
Lào Cai,Phúc Sơn,0.0,2026-01-24 19:18:00
Lào Cai,Phố Lu,0.0,2026-01-24 19:18:00
Lào Cai,Pá Hu,0.0,2026-01-24 19:18:00
Lào Cai,Pá Lau,0.2,2026-01-24 19:18:00
Lào Cai,Quan Hồ Thẩn,0.4,2026-01-24 19:18:00
Lào Cai,Si Ma Cai 1,1.0,2026-01-24 19:18:00
Lào Cai,Suối Bu,0.0,2026-01-24 19:18:00
Lào Cai,Suối Giàng,0.4,2026-01-24 19:18:00
Lào Cai,Suối Giàng PCTT,0.2,2026-01-24 19:18:00
Lào Cai,Suối Quyền,0.4,2026-01-24 19:18:00
Lào Cai,Sín Chéng,0.6,2026-01-24 19:18:00
Lào Cai,Sùng Đô,1.0,2026-01-24 19:18:00
Lào Cai,Sơn A,0.0,2026-01-24 19:18:00
Lào Cai,Sơn Lương,0.0,2026-01-24 19:18:00
Lào Cai,Sơn Thịnh,0.0,2026-01-24 19:18:00
Lào Cai,Sơn Thịnh PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Sơn Thủy,0.0,2026-01-24 19:18:00
Lào Cai,Sơn Thủy PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Thượng Hà,0.0,2026-01-24 19:18:00
Lào Cai,Thượng Hà 1,0.0,2026-01-24 19:18:00
Lào Cai,Thượng Hà 2,1.0,2026-01-24 19:18:00
Lào Cai,Thạch Lương,0.0,2026-01-24 19:18:00
Lào Cai,Thịnh Hưng,0.6,2026-01-24 19:18:00
Lào Cai,Thủy điện Bắc Hà,0.0,2026-01-24 19:18:00
Lào Cai,Thủy điện Mường Hum,0.0,2026-01-24 19:18:00
Lào Cai,Thủy điện Ngòi Phát,0.0,2026-01-24 19:18:00
Lào Cai,Thủy điện Nậm Phàng,0.0,2026-01-24 19:18:00
Lào Cai,Thủy điện Séo Chông Hô,0.2,2026-01-24 19:18:00
Lào Cai,Thủy điện Tà Thàng,0.0,2026-01-24 19:18:00
Lào Cai,Trung Chải,0.2,2026-01-24 19:18:00
Lào Cai,Trung Lèng Hồ,0.0,2026-01-24 19:18:00
Lào Cai,Trung Lèng Hồ PCTT,0.0,2026-01-24 19:18:00
Lào Cai,Trung Tâm 1,0.4,2026-01-24 19:18:00
Lào Cai,Trung Tâm 2,0.2,2026-01-24 19:18:00
Lào Cai,Trạm Tấu,0.0,2026-01-24 19:18:00
Lào Cai,Trịnh Tường,0.0,2026-01-24 19:18:00
Lào Cai,Trịnh Tường 1,0.0,2026-01-24 19:18:00
Lào Cai,Tà Si Láng,0.6,2026-01-24 19:18:00
Lào Cai,Tà Si Láng PCTT,2.0,2026-01-24 19:18:00
Lào Cai,Tân Dương,0.0,2026-01-24 19:18:00
Lào Cai,Tân Dương 1,0.2,2026-01-24 19:18:00
Lào Cai,Tân Dương 2,0.0,2026-01-24 19:18:00
Lào Cai,Tân Hợp 2,0.0,2026-01-24 19:18:00
Lào Cai,Tân Lĩnh 1,0.8,2026-01-24 19:18:00
Lào Cai,Tân Nguyên,0.2,2026-01-24 19:18:00
Lào Cai,Tân Phượng 1,0.8,2026-01-24 19:18:00
Lào Cai,Tân Phượng 2,2.4,2026-01-24 19:18:00
Lào Cai,Tân Thịnh,0.8,2026-01-24 19:18:00
Lào Cai,Tân Tiến,0.0,2026-01-24 19:18:00
Lào Cai,Tân Đồng,0.8,2026-01-24 19:18:00
Lào Cai,Tân Đồng PCTT,0.2,2026-01-24 19:18:00
Lào Cai,Tô Mậu,1.4,2026-01-24 19:18:00
Lào Cai,Tú Lệ 2,0.0,2026-01-24 19:18:00
Lào Cai,Tú Lệ 3,0.0,2026-01-24 19:18:00
Lào Cai,Túc Đán,0.0,2026-01-24 19:18:00
Lào Cai,Túc Đán 1,0.0,2026-01-24 19:18:00
Lào Cai,Túc Đán 2,1.4,2026-01-24 19:18:00
Lào Cai,Tả Củ Tỷ,0.0,2026-01-24 19:18:00
